customerID,p_oof,MonthlyCharges,Contract
6016-LVTJQ,0.04912094,20.65,Month-to-month
7860-KSUGX,0.015560884,64.45,Two year
8966-KZXXA,0.01224935,25.1,Two year
6910-HADCM,0.8158728,76.35,Month-to-month
4816-LXZYW,0.50525475,79.15,Month-to-month
9606-PBKBQ,0.613556,85.0,Month-to-month
5149-QYTTU,0.05666361,95.15,One year
2070-XYMFH,0.45125315,79.35,Month-to-month
2085-BOJKI,0.2946915,96.65,One year
0817-HSUSE,0.66497093,75.5,Month-to-month
5442-PPTJY,0.018820036,19.7,Two year
1927-QEWMY,0.008296344,20.5,Two year
1663-MHLHE,0.28591722,19.2,Month-to-month
5663-QBGIS,0.07677351,98.35,Two year
4450-MDZFX,0.21340276,74.35,Month-to-month
6701-DHKWQ,0.029884031,51.35,Two year
7554-AKDQF,0.23101231,45.65,Month-to-month
3536-IQCTX,0.4728939,85.3,Month-to-month
4911-BANWH,0.38820335,86.55,Month-to-month
8496-EJAUI,0.38058692,73.85,Month-to-month
0794-YVSGE,0.007560171,20.3,Two year
5423-BHIXO,0.23201762,54.2,Month-to-month
6908-VVYHM,0.3305109,90.65,Month-to-month
2959-EEXWB,0.18936831,50.9,Month-to-month
1839-UMACK,0.04949037,25.05,One year
3030-YDNRM,0.6195026,74.85,Month-to-month
7321-KKSDU,0.009329071,20.5,Two year
3402-XRIUO,0.16709462,63.55,Month-to-month
3132-TVFDZ,0.3579869,44.85,Month-to-month
8286-AFUYI,0.5065202,47.95,Month-to-month
8080-DDEMJ,0.5804238,45.1,Month-to-month
8356-WUAOJ,0.6630191,45.0,Month-to-month
6365-MTGZX,0.4355423,96.0,Month-to-month
1349-WXNGG,0.31150094,20.05,Month-to-month
8058-DMYRU,0.41085625,90.05,Month-to-month
9350-ZXYJC,0.032364823,25.3,Two year
6990-YNRIO,0.061235193,108.65,Two year
8958-JPTRR,0.042382527,24.3,One year
6959-GQEGV,0.19331518,75.95,Month-to-month
3173-WSSUE,0.009353075,19.7,Two year
1265-HVPZB,0.048835404,66.4,One year
4115-UMJFQ,0.09202979,35.75,One year
7369-TRPFD,0.03386601,18.8,One year
1098-KFQEC,0.010828511,19.4,Two year
7190-XHTWJ,0.027958844,19.3,One year
0621-TWIEM,0.3049727,45.55,Month-to-month
3537-RYBHH,0.16637766,67.45,Month-to-month
2485-ITVKB,0.7349943,35.1,Month-to-month
3669-OYSJI,0.4710977,46.2,Month-to-month
1612-EOHDH,0.55774564,45.15,Month-to-month
6702-OHFWR,0.81080675,43.3,Month-to-month
5296-BFCYD,0.015309488,20.1,Two year
4510-PYUSH,0.16880822,57.15,Month-to-month
9359-JANWS,0.01347749,58.9,Two year
7517-SAWMO,0.38958988,73.2,Month-to-month
4143-HHPMK,0.2832839,85.35,Month-to-month
3279-DYZQM,0.008658176,19.45,Two year
7054-LGEQW,0.4615426,45.95,Month-to-month
0523-VNGTF,0.2623286,50.5,Month-to-month
9575-IWCAZ,0.058274426,25.1,One year
7105-MXJLL,0.11198796,60.7,One year
7064-FRRSW,0.3766114,99.0,One year
7940-UQQUG,0.16680525,104.4,One year
0923-PNFUB,0.62480164,83.75,Month-to-month
3961-SXAXY,0.5590576,44.05,Month-to-month
7010-BRBUU,0.009078802,24.1,Two year
3566-HJGPK,0.5590302,45.55,Month-to-month
3062-ICYZQ,0.29221568,93.8,Month-to-month
9938-PRCVK,0.012412809,19.7,Two year
0973-KYVNF,0.017513372,70.65,Two year
5129-HHMZC,0.021208007,86.45,Two year
9637-CDTKZ,0.047230065,114.1,Two year
3946-JEWRQ,0.2082604,95.2,One year
7873-CVMAW,0.018068135,88.55,Two year
0463-WZZKO,0.2173251,20.75,Month-to-month
3494-JCHRQ,0.8256057,70.05,Month-to-month
6474-FVJLC,0.8238295,86.0,Month-to-month
4524-QCSSM,0.2565237,44.65,Month-to-month
5832-EXGTT,0.16097729,60.2,Month-to-month
8840-DQLGN,0.3042671,100.5,Month-to-month
2039-JONDJ,0.05201841,55.45,One year
7217-JYHOQ,0.115574576,70.3,Month-to-month
6695-FRVEC,0.014946693,60.4,Two year
4547-LYTDD,0.49223685,72.65,Month-to-month
9894-QMIMJ,0.06551075,55.8,One year
8069-YQQAJ,0.25755584,31.1,Month-to-month
6770-XUAGN,0.38169456,21.0,Month-to-month
4193-ORFCL,0.53307223,45.1,Month-to-month
1636-NTNCO,0.4774948,50.95,Month-to-month
3466-WAESX,0.2808621,69.1,Month-to-month
9281-PKKZE,0.3043759,43.95,Month-to-month
3638-VBZTA,0.016424125,86.5,Two year
7459-IMVYU,0.13793348,69.95,Month-to-month
7776-QWNFX,0.18808535,50.4,Month-to-month
6689-TCZHQ,0.6139068,78.95,Month-to-month
8563-OYMQY,0.4323892,90.95,Month-to-month
0754-EEBDC,0.030057143,19.9,Two year
5777-ZPQNC,0.06275841,20.15,One year
1951-IEYXM,0.0160353,90.6,Two year
3318-NMQXL,0.75879693,92.0,Month-to-month
3143-ILDAL,0.25877815,94.45,Month-to-month
1022-RKXDR,0.04266348,24.85,One year
2361-FJWNO,0.05504874,36.0,One year
2272-UOINI,0.24991992,78.5,Month-to-month
8232-UTFOZ,0.009421815,19.95,Two year
3750-YHRYO,0.049853697,20.65,One year
6637-KYRCV,0.492675,30.5,Month-to-month
5668-MEISB,0.04926938,106.1,Two year
0129-QMPDR,0.035401057,20.5,One year
7188-CBBBA,0.17079073,95.5,One year
5356-CSVSQ,0.49111825,64.6,Month-to-month
3221-CJMSG,0.13298959,51.1,Month-to-month
4720-VSTSI,0.2656787,84.8,Month-to-month
3219-JQRSL,0.021346005,89.1,Two year
2801-NISEI,0.107258596,54.95,Month-to-month
3946-MHCZW,0.49645752,50.9,Month-to-month
4623-ZKHLY,0.086406745,20.45,Month-to-month
6732-VAILE,0.020963576,85.95,Two year
8201-AAXCB,0.18003254,60.35,Month-to-month
7696-CFTAT,0.012928996,19.8,Two year
1845-CSBRZ,0.4017002,85.35,Month-to-month
2123-VSCOT,0.023707073,72.1,Two year
6651-AZVTJ,0.4684875,99.8,Month-to-month
4566-GOLUK,0.36501002,107.35,Month-to-month
2484-DGXPZ,0.06803029,19.55,Month-to-month
2018-QKYGT,0.82820725,81.05,Month-to-month
2792-VPPET,0.2761013,20.5,Month-to-month
7409-JURKQ,0.22770612,111.8,One year
3247-MHJKM,0.35752356,20.2,Month-to-month
1964-SVLEA,0.03975808,19.7,One year
4587-NUKOX,0.51847404,79.1,Month-to-month
7297-DVYGA,0.04381479,19.85,One year
2239-CGBUZ,0.06286507,60.5,One year
0854-UYHZD,0.014983419,19.55,Two year
7243-LCGGZ,0.34565106,20.9,Month-to-month
8267-KFGYD,0.35758942,21.05,Month-to-month
4890-VMUAV,0.045837257,71.5,One year
9261-WDCAF,0.43836236,54.65,Month-to-month
3764-MNMOI,0.013779253,19.2,Two year
7442-YGZFK,0.5318552,49.8,Month-to-month
0420-BWTPW,0.22569902,25.5,Month-to-month
8229-BUJHX,0.0090038795,20.5,Two year
7449-HVPIV,0.2955905,90.4,Month-to-month
5504-WSIUR,0.055697385,90.25,One year
8183-ONMXC,0.6868089,80.75,Month-to-month
8466-PZBLH,0.08166036,104.6,Two year
9614-RMGHA,0.22470151,91.85,Month-to-month
8735-IJJEG,0.17745326,50.2,Month-to-month
0564-MUUQK,0.37985018,95.5,Month-to-month
5054-IEXZT,0.79599285,75.35,Month-to-month
5834-ASPWA,0.85339844,75.45,Month-to-month
0701-RFGFI,0.3967179,95.4,Month-to-month
0019-EFAEP,0.053529974,101.3,Two year
5619-PTMIK,0.13075203,53.1,Month-to-month
3737-XBQDD,0.400548,84.85,Month-to-month
5882-CMAZQ,0.3820998,34.25,Month-to-month
5846-QFDFI,0.26296765,88.6,Month-to-month
4445-KWOKW,0.066784285,60.15,One year
3511-APPBJ,0.33252695,99.95,One year
7967-HYCDE,0.40065834,70.7,Month-to-month
2430-RRYUW,0.037450735,54.8,One year
3948-XHGNA,0.160668,49.55,Month-to-month
3723-BFBGR,0.17441452,54.8,Month-to-month
0565-IYCGT,0.04816842,78.6,One year
5447-WZAFP,0.22675483,100.3,One year
5110-CHOPY,0.08078441,53.6,Two year
5445-UTODQ,0.6345916,81.1,Month-to-month
4425-OWHWB,0.033074882,19.35,One year
7892-QVYKW,0.4208441,85.6,Month-to-month
9675-ICXCT,0.028158605,80.8,Two year
1024-VRZHF,0.6699806,74.95,Month-to-month
4703-MQYKT,0.012234047,19.6,Two year
9497-QCMMS,0.9000863,93.55,Month-to-month
5692-ICXLW,0.5714172,90.7,Month-to-month
0602-DDUML,0.01886613,69.75,Two year
2208-MPXIO,0.014324159,20.0,Two year
1960-UYCNN,0.7609716,95.25,Month-to-month
0348-SDKOL,0.3560124,102.1,Month-to-month
3190-FZATL,0.07750129,19.95,Month-to-month
7336-RLLRH,0.08420549,80.85,One year
4373-MAVJG,0.51844156,90.9,Month-to-month
8901-HJXTF,0.21376637,29.2,Month-to-month
7710-JSYOA,0.03137672,93.3,Two year
5419-KLXBN,0.36536747,89.15,Month-to-month
3424-NMNBO,0.3164496,108.85,One year
9885-MFVSU,0.024166921,46.35,Two year
4514-GFCFI,0.65166456,84.75,Month-to-month
0607-MVMGC,0.098399885,78.75,One year
3365-SAIGS,0.54315156,83.55,Month-to-month
9828-AOQLM,0.6060478,45.7,Month-to-month
8022-BECSI,0.029750865,19.6,One year
8000-REIQB,0.81954205,69.95,Month-to-month
9993-LHIEB,0.011408369,67.85,Two year
0266-CLZKZ,0.09086518,105.65,Two year
7615-ESMYF,0.61483246,44.6,Month-to-month
3858-VOBET,0.5035142,74.95,Month-to-month
7020-OZKXZ,0.49573502,75.5,Month-to-month
3977-QCRSL,0.15297173,20.15,Month-to-month
0017-DINOC,0.022459242,45.2,Two year
1447-PJGGA,0.17783608,95.25,Two year
8565-CLBZW,0.3738825,89.85,Month-to-month
9139-WQQDY,0.18341583,100.45,One year
0224-HJAPT,0.41221753,47.15,Month-to-month
8086-OVPWV,0.7400888,80.2,Month-to-month
9430-FRQOC,0.62924355,87.1,Month-to-month
7639-OPLNG,0.014407685,79.25,Two year
3074-GQWYX,0.60740435,75.9,Month-to-month
1492-QGCLU,0.16878545,85.7,Month-to-month
6845-RGTYS,0.36824554,98.75,Month-to-month
7328-OWMOM,0.028361158,20.1,One year
4418-LZMSV,0.15125354,61.8,Month-to-month
5155-AZQPB,0.14488718,49.9,Month-to-month
8861-HGGKB,0.6193321,86.45,Month-to-month
1087-GRUYI,0.01255243,20.4,Two year
7065-YUNRY,0.5881279,45.3,Month-to-month
7694-VLBWQ,0.26978114,104.1,One year
2546-KZAAT,0.084185414,75.4,One year
0181-RITDD,0.073,108.15,Two year
5989-PGKJB,0.53653646,86.25,Month-to-month
4795-KTRTH,0.7253476,81.0,Month-to-month
8272-ONJLV,0.34824315,95.7,One year
1488-PBLJN,0.046568833,116.85,Two year
0308-GIQJT,0.20508331,105.75,One year
3778-FOAQW,0.027883224,20.15,One year
4452-ROHMO,0.016172025,19.6,Two year
6481-OGDOO,0.06270022,90.6,One year
3090-LETTY,0.29571304,60.95,Month-to-month
5349-AZPEW,0.32303068,25.05,Month-to-month
3753-TSEMP,0.47636443,88.15,Month-to-month
8305-VHZBZ,0.35496908,20.2,Month-to-month
9720-JJJOR,0.061011337,60.3,One year
8100-HZZLJ,0.1773895,63.95,Month-to-month
8775-ERLNB,0.78675634,74.3,Month-to-month
8309-IEYJD,0.8279556,70.6,Month-to-month
9172-JITSM,0.5259711,90.8,Month-to-month
6298-QDFNH,0.50525475,79.35,Month-to-month
7398-HPYZQ,0.015231804,90.55,Two year
3546-GHEAE,0.020710247,19.45,Two year
7361-YPXFS,0.14865959,64.45,Month-to-month
6557-BZXLQ,0.48055008,69.65,Month-to-month
2550-QHZGP,0.050716314,19.5,One year
7519-JTWQH,0.08110912,110.5,Two year
2538-OIMXF,0.42171738,24.7,Month-to-month
8543-MSDMF,0.5107878,77.4,Month-to-month
9961-JBNMK,0.46406594,96.8,Month-to-month
1170-SASML,0.21671884,85.4,Month-to-month
4872-JCVCA,0.021854546,47.6,Two year
5346-BZCHP,0.008819675,19.4,Two year
2038-LLMLM,0.4312622,103.85,Month-to-month
6173-ITPWD,0.27402142,83.35,Month-to-month
9734-UYXQI,0.6068907,49.4,Month-to-month
1216-BGTSP,0.3820402,108.45,Month-to-month
4138-NAXED,0.2234049,81.0,Month-to-month
2189-UXTKY,0.17694859,79.2,Month-to-month
0744-BIKKF,0.019428317,86.65,Two year
7483-IQWIB,0.40461653,92.95,Month-to-month
5248-KWLAR,0.030543953,90.35,Two year
4958-GZWIY,0.25818115,48.7,Month-to-month
7996-MHXLW,0.014601523,25.15,Two year
7833-PKIHD,0.07583111,76.4,One year
7061-OVMIM,0.029053876,19.55,One year
5153-RTHKF,0.45950347,85.35,Month-to-month
1852-QSWCD,0.011090527,24.8,Two year
4832-VRBMR,0.23932528,103.15,One year
9079-LWTFD,0.27669883,100.75,Month-to-month
6356-ELRKD,0.82969433,95.6,Month-to-month
8624-GIOUT,0.14868213,59.75,Month-to-month
3392-EHMNK,0.07276354,94.1,Two year
5986-WWXDV,0.030427504,19.35,One year
3061-BCKYI,0.09129869,19.9,Month-to-month
6179-GJPSO,0.2914605,108.15,Month-to-month
7901-TBKJX,0.48551804,101.05,Month-to-month
7228-PAQPD,0.116185255,59.1,One year
3177-LASXD,0.7522972,71.35,Month-to-month
7746-QYVCO,0.063843966,55.85,One year
5804-HYIEZ,0.3048544,106.05,Month-to-month
9919-FZDED,0.029292166,84.1,Two year
5934-TSSAU,0.36746228,75.3,Month-to-month
3486-KHMLI,0.077525176,24.7,Month-to-month
4897-QSUYC,0.36869204,20.15,Month-to-month
1084-UQCHV,0.713073,69.75,Month-to-month
8290-YWKHZ,0.5889843,93.2,Month-to-month
2955-BJZHG,0.42845324,80.85,Month-to-month
3806-DXQOM,0.45872667,33.65,Month-to-month
6784-XYJAE,0.08284401,55.8,One year
3933-DQPWX,0.024706908,39.7,Two year
6661-EIPZC,0.14032547,29.5,Month-to-month
8957-THMOA,0.009983985,20.15,Two year
2251-PYLPB,0.01563134,79.55,Two year
5555-RNPGT,0.11342781,24.8,Month-to-month
1057-FOGLZ,0.07107662,19.65,Month-to-month
9300-RENDD,0.86106217,79.95,Month-to-month
0761-AETCS,0.2762013,19.3,Month-to-month
8087-LGYHQ,0.698964,94.05,Month-to-month
4137-BTIKL,0.56127536,90.75,Month-to-month
2190-BCXEC,0.3164815,78.85,Month-to-month
6227-FBDXH,0.22117539,99.5,One year
2153-MREFK,0.21641922,99.2,One year
2911-WDXMV,0.40526712,80.55,Month-to-month
7206-PQBBZ,0.640877,70.2,Month-to-month
3106-ULWFW,0.64301854,85.2,Month-to-month
0925-VYDLG,0.6561013,75.25,Month-to-month
4547-FZJWE,0.07650698,59.45,One year
7422-WNBTY,0.4729557,93.35,Month-to-month
0842-IWYCP,0.117963724,44.95,Month-to-month
3521-HTQTV,0.016747694,26.1,Two year
3744-ZBHON,0.20301978,20.2,Month-to-month
3373-DIUUN,0.009990227,21.25,Two year
8383-SGHJU,0.06486919,59.4,One year
7607-QKKTJ,0.14131305,95.0,One year
7707-PYBBH,0.10709339,61.9,Month-to-month
8984-HPEMB,0.04911879,118.65,Two year
4349-GFQHK,0.61018795,54.35,Month-to-month
4139-DETXS,0.015045505,64.45,Two year
9779-DPNEJ,0.4763511,80.15,Month-to-month
9805-FILKB,0.03103983,20.2,One year
5793-YOLJN,0.009853135,21.0,Two year
0673-IGUQO,0.31686434,20.45,Month-to-month
4123-FCVCB,0.19837342,75.85,One year
8819-IMISP,0.48645696,80.45,Month-to-month
7802-EFKNY,0.5955535,24.95,Month-to-month
8311-UEUAB,0.05593208,75.5,Two year
5858-EAFCZ,0.4689193,44.45,Month-to-month
8035-BUYVG,0.072787814,42.35,One year
1163-ONYEY,0.15086284,74.55,Month-to-month
9787-XVQIU,0.8249646,75.3,Month-to-month
8945-MUQUF,0.14017528,94.8,One year
5656-MJEFC,0.022948822,48.15,Two year
6082-OQFBA,0.02865867,19.65,One year
8051-HJRLT,0.865705,70.55,Month-to-month
8974-OVACP,0.36356094,20.15,Month-to-month
4010-YLMVT,0.37626883,106.6,Month-to-month
1379-FRVEB,0.5436462,91.0,Month-to-month
8612-GXIDD,0.02534602,25.4,Two year
6288-CHQJB,0.018763656,69.95,Two year
8160-HOWOX,0.40711045,66.85,Month-to-month
3023-GFLBR,0.31167713,86.15,Month-to-month
6648-INWPS,0.09006536,20.15,Month-to-month
4223-BKEOR,0.06973746,64.85,One year
4079-VTGLK,0.11695328,74.85,Two year
1763-WQFUK,0.36097255,50.5,Month-to-month
1391-UBDAR,0.48958167,72.9,Month-to-month
8894-JVDCV,0.14690372,115.05,One year
2023-VQFDL,0.07946226,19.0,Month-to-month
1345-GKDZZ,0.11903109,19.55,Month-to-month
2014-MKGMH,0.3519767,101.1,One year
5628-FCGYG,0.5287302,84.1,Month-to-month
2560-WBWXF,0.014131977,24.15,Two year
0248-IPDFW,0.6652518,50.1,Month-to-month
7978-DKUQH,0.45585188,74.6,Month-to-month
4335-UPJSI,0.012783855,19.75,Two year
0524-IAVZO,0.5546483,85.0,Month-to-month
2737-YNGYW,0.66618717,80.55,Month-to-month
1784-EZDKJ,0.30047345,106.8,One year
9297-FVVDH,0.051606897,84.5,Two year
8007-YYPWD,0.017298086,25.05,Two year
7101-HRBLJ,0.01796239,83.7,Two year
5159-YFPKQ,0.7151198,75.8,Month-to-month
6635-CPNUN,0.35048333,96.6,Month-to-month
4021-RQSNY,0.6795485,98.5,Month-to-month
5453-YBTWV,0.04829529,101.1,Two year
5039-LZRQT,0.03598998,20.2,One year
2931-VUVJN,0.13333303,94.05,One year
9061-TIHDA,0.76121414,95.25,Month-to-month
8699-ASUFO,0.5781604,74.4,Month-to-month
6418-PIQSP,0.020651428,81.0,Two year
8220-OCUFY,0.070446886,60.25,One year
3995-WFCSM,0.555233,60.85,Month-to-month
1895-QTKDO,0.471498,43.95,Month-to-month
2038-OEQZH,0.6026817,86.05,Month-to-month
1178-PZGAB,0.025118235,20.25,One year
7927-AUXBZ,0.31230825,85.15,Month-to-month
2626-VEEWG,0.012370413,19.4,Two year
2878-RMWXY,0.06629148,102.65,Two year
1657-DYMBM,0.0122588035,19.9,Two year
7311-MQJCH,0.07207099,19.55,One year
7375-WMVMT,0.09502714,95.5,Two year
1136-XGEQU,0.08951865,84.15,One year
2530-FMFXO,0.13025866,103.2,Two year
6844-DZKRF,0.43145213,50.2,Month-to-month
4695-WJZUE,0.8139727,88.55,Month-to-month
7619-ODSGN,0.14712843,54.75,Month-to-month
5970-GHJAW,0.013081134,19.95,Two year
8879-XUAHX,0.061037008,116.25,Two year
3689-MOZGR,0.29123986,31.2,Month-to-month
4195-PNGZS,0.0102036055,24.45,Two year
5003-XZWWO,0.01993292,84.2,Two year
3988-RQIXO,0.86980164,91.3,Month-to-month
7622-FWGEW,0.033242214,85.65,Two year
6922-NCEDI,0.029816044,21.2,One year
2514-GINMM,0.86455363,79.5,Month-to-month
9891-NQDBD,0.028927956,25.55,One year
6131-IUNXN,0.066145465,20.2,Month-to-month
8548-AWOFC,0.109859355,63.85,Month-to-month
9798-DRYDS,0.10539171,61.95,One year
8532-UEFWH,0.013597043,25.75,Two year
6296-DDOOR,0.11141958,58.2,One year
7951-VRDVK,0.11623807,85.85,One year
5931-FLJJF,0.4784252,70.1,Month-to-month
4815-YOSUK,0.13975194,104.9,One year
2659-VXMWZ,0.18842503,111.3,One year
0380-NEAVX,0.33088672,99.85,One year
3207-OYBWH,0.33209732,95.25,Month-to-month
4285-GYRQC,0.6576216,86.25,Month-to-month
7216-EWTRS,0.91119146,100.8,Month-to-month
4365-MSDYN,0.14662468,19.55,Month-to-month
7036-TYDEC,0.10194955,104.0,Two year
5802-ADBRC,0.24368805,104.4,One year
8076-FEZKJ,0.048212487,19.5,One year
5197-YPYBZ,0.017227981,25.25,Two year
8337-MSSXB,0.6264167,86.3,Month-to-month
4312-GVYNH,0.026957033,49.85,Two year
8495-LJDFO,0.23913497,108.95,Month-to-month
0839-JTCUD,0.016805159,89.9,Two year
5494-WOZRZ,0.018793613,82.0,Two year
1302-UHBDD,0.46256852,89.95,Month-to-month
2234-EOFPT,0.016243229,79.35,Two year
8619-IJNDK,0.010452565,64.05,Two year
8378-LKJAF,0.3906508,101.15,Month-to-month
8182-BJDSI,0.5164019,89.95,Month-to-month
2528-HFYZX,0.5569138,76.45,Month-to-month
1153-GNOLC,0.16403157,39.1,One year
3298-QEICA,0.024950536,34.6,Two year
0788-DXBFY,0.04900218,19.55,One year
3597-YASZG,0.084856376,104.45,Two year
3496-LFSZU,0.54144454,70.5,Month-to-month
5242-UOWHD,0.011741972,20.35,Two year
2482-CZGBB,0.60460156,70.0,Month-to-month
6479-SZPLM,0.010646537,19.45,Two year
8097-VBQTZ,0.091770805,69.9,Month-to-month
4500-HKANN,0.019941725,59.7,Two year
9917-KWRBE,0.07975929,78.35,One year
3420-ZDBMA,0.49494874,71.45,Month-to-month
2212-LYASK,0.13343035,45.85,One year
1393-IMKZG,0.8185065,95.85,Month-to-month
8069-RHUXK,0.020966614,35.7,Two year
3398-GCPMU,0.024441874,89.55,Two year
2908-WGAXL,0.01558487,24.95,Two year
3378-AJRAO,0.034337163,24.85,One year
1013-QCWAM,0.41008234,100.8,Month-to-month
0866-QLSIR,0.053674493,64.4,One year
6050-FFXES,0.065068275,105.35,Two year
7181-BQYBV,0.8350353,102.45,Month-to-month
0362-RAOQO,0.013792789,19.65,Two year
9554-DFKIC,0.15693419,54.45,Month-to-month
5527-ACHSO,0.19462867,70.5,Month-to-month
0829-DDVLK,0.040247887,20.1,One year
1399-UBQIU,0.38447356,69.35,Month-to-month
1813-JLKWR,0.024610152,19.8,One year
0336-PIKEI,0.017436193,74.4,Two year
7322-OCWHC,0.032135632,93.05,Two year
9537-VHDTA,0.5252594,51.2,Month-to-month
4957-TIALW,0.054705456,65.6,One year
2054-PJOCK,0.08736208,80.55,One year
9150-HEPMB,0.044305414,52.7,One year
9030-QGZNL,0.017852694,20.85,Two year
6204-IEUXJ,0.5814481,80.1,Month-to-month
3126-WQMGH,0.16956678,52.15,Month-to-month
4529-CKBCL,0.7158138,80.2,Month-to-month
2506-CLAKW,0.55949324,98.15,Month-to-month
7176-WRTNX,0.080224104,114.95,Two year
1583-IHQZE,0.47629496,112.95,Month-to-month
5732-IKGQH,0.24367666,104.45,One year
9239-GZHZE,0.05170246,113.65,Two year
7205-BAIAD,0.017401826,20.6,Two year
0151-ONTOV,0.6923333,70.9,Month-to-month
4140-MUHUG,0.739121,86.85,Month-to-month
0093-EXYQL,0.43993443,91.55,Month-to-month
8064-RAVOH,0.6365914,49.85,Month-to-month
0219-QAERP,0.02885289,19.8,One year
0320-JDNQG,0.4204714,99.85,Month-to-month
7180-PISOG,0.847697,74.5,Month-to-month
9168-INPSZ,0.53806514,104.15,Month-to-month
3571-RFHAR,0.34550676,109.15,Month-to-month
0015-UOCOJ,0.36154503,48.2,Month-to-month
5334-AFQJB,0.018225238,25.1,Two year
2754-SDJRD,0.734864,100.15,Month-to-month
9578-VRMNM,0.30890182,65.2,Month-to-month
1587-FKLZB,0.2997661,99.5,Month-to-month
6140-QNRQQ,0.7056845,71.55,Month-to-month
8963-JLGJT,0.3128926,55.9,Month-to-month
4307-KTUMW,0.22685191,93.9,Month-to-month
1465-LNTLJ,0.24423203,64.4,Month-to-month
5440-FLBQG,0.095485486,108.4,Two year
2135-DQWAQ,0.5830783,85.3,Month-to-month
4056-QHXHZ,0.0601671,107.45,Two year
7470-MCQTK,0.35983434,48.75,Month-to-month
7488-MXJIV,0.75811803,85.65,Month-to-month
7401-JIXNM,0.018870795,91.3,Two year
9339-FIIJL,0.021213297,85.95,Two year
2027-FECZV,0.65951556,106.7,Month-to-month
2672-DZUOY,0.708686,25.15,Month-to-month
4706-DGAHW,0.71361995,45.2,Month-to-month
3870-MQAMG,0.2602088,110.35,One year
6670-MFRPK,0.043631937,79.2,Two year
6177-PEVRA,0.01928393,55.5,Two year
4800-CZMPC,0.16519171,103.25,One year
4813-HQMGZ,0.6433189,90.25,Month-to-month
7579-KKLOE,0.016166154,91.25,Two year
7377-DMMRI,0.49276948,47.8,Month-to-month
8402-EIVQS,0.14963768,100.9,One year
4947-DSMXK,0.43071488,97.7,Month-to-month
7245-NIIWQ,0.6581229,69.85,Month-to-month
0002-ORFBO,0.119330846,65.6,One year
3324-OIRTO,0.14933786,104.65,One year
5414-OFQCB,0.044732768,90.45,Two year
4967-WPNCF,0.015000552,63.7,Two year
8552-OBVRU,0.34582895,104.5,Month-to-month
8499-BRXTD,0.026667733,20.1,One year
9154-QDGTH,0.2312736,104.3,One year
8197-BFWVU,0.039419584,93.25,Two year
2577-GVSIL,0.11824067,73.45,One year
9367-OIUXP,0.15545282,20.7,Month-to-month
6770-UAYGJ,0.010348887,25.25,Two year
6463-HHXJR,0.041642576,100.5,Two year
7928-VJYAB,0.54415524,90.6,Month-to-month
1187-WILMM,0.019229721,89.4,Two year
9776-OJUZI,0.332027,95.45,Month-to-month
1306-RPWXZ,0.013638549,20.45,Two year
8949-JTMAY,0.52332485,98.6,Month-to-month
2774-LVQUS,0.53970784,83.05,Month-to-month
3097-PYWXL,0.19421616,19.95,Month-to-month
2266-SJNAT,0.19253534,109.15,One year
0869-PAPRP,0.36874136,85.7,Month-to-month
4238-JSSWH,0.44913003,102.05,Month-to-month
2972-YDYUW,0.1486875,94.7,One year
1104-FEJAM,0.16197246,64.4,Month-to-month
2809-ILCYT,0.05127807,26.8,One year
5499-ECUTN,0.077531725,66.05,One year
4981-FLTMF,0.084202275,65.2,Month-to-month
9121-PHQSR,0.5869295,85.05,Month-to-month
3113-IWHLC,0.24676701,55.8,Month-to-month
3211-ILJTT,0.42183408,70.4,Month-to-month
4612-THJBS,0.2712245,104.75,One year
4277-BWBML,0.00862,19.95,Two year
4094-NSEDU,0.6537673,94.25,Month-to-month
0234-TEVTT,0.08933555,45.0,One year
4304-TSPVK,0.073837064,114.9,Two year
1552-AAGRX,0.38783252,106.4,Month-to-month
2637-FKFSY,0.41630197,46.1,Month-to-month
9796-MVYXX,0.050453495,39.7,Two year
7874-ECPQJ,0.16811879,20.05,Month-to-month
0020-INWCK,0.10591152,95.75,Two year
7089-RKVSZ,0.05872929,24.4,One year
2683-JXWQQ,0.0924444,33.6,Month-to-month
9548-ZMVTX,0.016333269,90.45,Two year
8739-XNIKG,0.72332054,84.0,Month-to-month
9755-JHNMN,0.020355104,67.4,Two year
3981-QSVQI,0.13271797,19.7,Month-to-month
2789-HQBOU,0.7195845,80.35,Month-to-month
9424-CMPOG,0.0185538,19.6,Two year
5067-WJEUN,0.013822346,54.2,Two year
3450-WXOAT,0.15985662,45.2,Month-to-month
9251-WNSOD,0.05825419,75.1,One year
6974-DAFLI,0.044146262,19.7,One year
2616-UUTFK,0.15005772,72.75,Month-to-month
7064-JHXCE,0.009243216,20.05,Two year
5103-MHMHY,0.47136715,45.95,Month-to-month
7989-AWGEH,0.20396978,39.2,Month-to-month
